customer_id,age,gender,marital_status,annual_income,policy_type,policy_tenure,premium_amount,vehicle_age,vehicle_type,vehicle_price,num_claims,last_claim_amount,claim_frequency,fraud_reported,filed_claim
C2341,36,Female,Single,34297,Comprehensive,7,2023,4,Sedan,18594,0,0,0.0,No,No
C2342,39,Male,Divorced,36656,Comprehensive,6,1955,6,SUV,47230,2,14008,0.33,No,Yes
C2343,54,Male,Married,61852,Liability,14,688,15,SUV,13226,0,0,0.0,No,No
C2344,49,Female,Married,54312,Collision,13,581,15,SUV,42649,1,17368,0.08,No,Yes
C2345,73,Male,Married,14645,Comprehensive,9,2335,19,Truck,37212,1,15171,0.11,No,Yes
C2346,58,Male,Married,98940,Liability,3,1703,16,Sedan,5067,2,14140,0.67,No,Yes
C2347,20,Male,Single,20220,Comprehensive,8,1457,18,Truck,21572,1,7380,0.12,No,Yes
C2348,45,Male,Divorced,60608,Liability,3,1397,14,Sedan,58288,1,13464,0.33,No,Yes
C2349,27,Other,Single,71267,Liability,11,2384,14,Sedan,50663,1,2210,0.09,No,Yes
C2350,68,Male,Married,45604,Comprehensive,12,1466,19,Sedan,54834,1,18044,0.08,No,Yes
C2351,52,Male,Single,72799,Comprehensive,13,1938,14,Motorcycle,18232,1,6917,0.08,No,Yes
C2352,46,Male,Married,39836,Comprehensive,13,1628,2,SUV,16146,1,16712,0.08,No,Yes
C2353,71,Female,Married,63422,Liability,7,880,11,Sedan,40906,0,0,0.0,No,No
C2354,32,Male,Married,16389,Comprehensive,14,1221,5,SUV,51002,0,0,0.0,No,No
C2355,50,Female,Single,83464,Liability,13,828,19,SUV,47291,0,0,0.0,No,No
C2356,24,Male,Married,60017,Comprehensive,5,1772,4,Truck,8190,0,0,0.0,No,No
C2357,29,Male,Single,28105,Comprehensive,12,571,10,SUV,38620,1,7353,0.08,No,Yes
C2358,66,Male,Single,72575,Comprehensive,13,2196,11,SUV,21042,0,0,0.0,No,No
C2359,47,Female,Single,92643,Collision,1,632,6,Motorcycle,12353,1,18915,1.0,No,Yes
C2360,38,Female,Married,41471,Collision,11,1763,8,Motorcycle,34645,1,611,0.09,No,Yes
C2361,48,Male,Married,55795,Collision,12,1601,17,Sedan,28621,2,13720,0.17,No,Yes
C2362,41,Female,Married,49703,Collision,4,1069,13,SUV,32634,1,6407,0.25,No,Yes
C2363,37,Female,Married,44595,Comprehensive,14,960,3,Sedan,30332,0,0,0.0,No,No
C2364,54,Male,Married,42488,Collision,13,624,7,SUV,49956,2,3649,0.15,No,Yes
C2365,21,Female,Married,47070,Collision,11,1534,15,SUV,55846,1,14340,0.09,No,Yes
C2366,45,Male,Single,48152,Comprehensive,9,1991,3,Sedan,47267,2,10454,0.22,No,Yes
C2367,61,Female,Single,52870,Liability,8,1930,18,Motorcycle,18930,2,2220,0.25,No,Yes
C2368,37,Female,Married,51418,Liability,3,1440,5,Sedan,35641,1,18980,0.33,No,Yes
C2369,41,Female,Married,75223,Collision,2,526,18,SUV,7595,0,0,0.0,No,Yes
C2370,67,Female,Married,73437,Comprehensive,11,706,14,Truck,26851,1,12135,0.09,No,Yes
C2371,66,Male,Divorced,29329,Collision,9,1745,11,Sedan,6218,1,1021,0.11,No,Yes
C2372,68,Female,Single,48128,Comprehensive,1,811,11,Sedan,27283,2,11664,2.0,No,Yes
C2373,49,Male,Single,85011,Comprehensive,9,881,1,Sedan,13675,2,2923,0.22,No,Yes
C2374,58,Male,Married,65880,Comprehensive,12,2285,8,Truck,26067,1,5742,0.08,No,Yes
C2375,53,Female,Single,66689,Collision,7,1838,2,Truck,28831,0,0,0.0,No,Yes
C2376,70,Female,Single,64779,Liability,12,1731,0,Sedan,29384,1,17518,0.08,No,Yes
C2377,51,Female,Divorced,54766,Collision,2,2144,13,Sedan,45527,1,9864,0.5,No,Yes
C2378,53,Male,Single,59179,Comprehensive,11,795,12,SUV,33564,0,0,0.0,No,No
C2379,19,Female,Divorced,51922,Comprehensive,5,901,4,SUV,16741,0,0,0.0,No,No
C2380,32,Female,Married,77114,Comprehensive,14,1958,6,SUV,21665,1,6789,0.07,No,Yes
C2381,51,Male,Married,52104,Liability,2,2096,13,SUV,46589,5,15448,2.5,Yes,Yes
C2382,53,Male,Single,57740,Liability,5,621,15,Sedan,40234,0,0,0.0,No,No
C2383,23,Male,Single,74706,Comprehensive,7,1250,17,SUV,33894,1,6526,0.14,No,Yes
C2384,56,Male,Married,53444,Liability,5,605,13,Sedan,41943,0,0,0.0,No,No
C2385,59,Other,Single,58585,Liability,2,1290,0,Sedan,42689,0,0,0.0,No,Yes
C2386,68,Female,Single,52836,Collision,11,1559,5,Sedan,48689,1,13406,0.09,No,Yes
C2387,68,Female,Single,58213,Comprehensive,14,2073,9,SUV,44324,0,0,0.0,No,No
C2388,71,Other,Single,53513,Comprehensive,5,571,5,Sedan,33040,1,13052,0.2,No,Yes
C2389,29,Male,Single,49282,Liability,12,1067,1,SUV,56533,1,12109,0.08,No,Yes
C2390,20,Female,Married,45840,Collision,12,1690,6,SUV,7936,0,0,0.0,No,No
C2391,62,Male,Single,56550,Collision,10,1744,16,Truck,30927,2,1734,0.2,No,Yes
C2392,35,Female,Single,80364,Comprehensive,14,575,13,SUV,18514,0,0,0.0,No,No
C2393,57,Male,Married,72473,Collision,6,1221,6,Sedan,48265,0,0,0.0,No,No
C2394,38,Female,Widowed,28416,Collision,5,1509,8,Motorcycle,49398,1,17645,0.2,No,Yes
C2395,32,Male,Single,51417,Comprehensive,2,1734,18,Sedan,28697,2,9040,1.0,No,Yes
C2396,50,Male,Single,47233,Comprehensive,6,727,10,Sedan,30412,0,0,0.0,No,No
C2397,52,Female,Married,28753,Liability,6,2260,2,Motorcycle,11139,1,16443,0.17,No,Yes
C2398,43,Male,Divorced,65505,Liability,12,952,3,SUV,57601,0,0,0.0,No,No
C2399,25,Female,Married,58078,Liability,2,1265,4,SUV,51520,1,10643,0.5,No,Yes
C2400,53,Male,Married,100458,Liability,13,986,3,Sedan,19098,1,7951,0.08,No,Yes
C2401,65,Female,Single,53319,Liability,13,1167,12,Sedan,15258,1,830,0.08,No,Yes
C2402,47,Male,Married,44476,Collision,4,1997,8,Sedan,24385,0,0,0.0,No,Yes
C2403,40,Male,Single,42541,Liability,7,2398,13,SUV,43767,2,14876,0.29,No,Yes
C2404,59,Male,Married,50968,Collision,1,2184,15,Sedan,10074,2,14791,2.0,No,Yes
C2405,61,Male,Married,71806,Comprehensive,1,1329,5,Sedan,30008,0,0,0.0,No,No
C2406,31,Male,Widowed,74097,Liability,14,1290,9,Sedan,26932,0,0,0.0,No,No
C2407,31,Male,Single,118523,Comprehensive,11,2440,12,SUV,25731,0,0,0.0,No,No
C2408,19,Male,Single,35868,Liability,12,1470,2,Motorcycle,43887,1,5613,0.08,No,Yes
C2409,72,Male,Married,61724,Collision,11,989,10,SUV,18083,0,0,0.0,No,No
C2410,54,Female,Married,46314,Collision,6,875,2,Truck,16825,1,15434,0.17,No,Yes
C2411,22,Female,Married,67009,Liability,7,730,6,Sedan,12050,3,15497,0.43,Yes,Yes
C2412,55,Male,Single,87663,Collision,12,2435,9,Sedan,27326,0,0,0.0,No,No
C2413,62,Female,Single,77242,Comprehensive,5,1201,0,Sedan,36368,2,8597,0.4,No,Yes
C2414,58,Female,Married,35847,Liability,12,1748,3,SUV,16149,1,6961,0.08,No,Yes
C2415,71,Male,Single,73693,Comprehensive,10,974,7,SUV,48745,2,8738,0.2,No,Yes
C2416,64,Female,Divorced,17732,Comprehensive,8,2100,19,Motorcycle,13412,1,14104,0.12,No,Yes
C2417,31,Male,Married,12401,Liability,11,2143,16,Truck,31736,1,7641,0.09,No,Yes
C2418,73,Female,Married,55018,Comprehensive,4,1603,4,Sedan,53276,0,0,0.0,No,No
C2419,56,Male,Married,72213,Liability,3,2168,16,Truck,26039,1,12721,0.33,No,Yes
C2420,42,Female,Married,66963,Comprehensive,7,2209,8,SUV,26561,1,14732,0.14,No,Yes
C2421,37,Female,Single,98115,Liability,14,2099,7,Sedan,31820,0,0,0.0,No,No
C2422,19,Male,Married,62186,Collision,4,1733,6,SUV,25192,0,0,0.0,No,No
C2423,56,Male,Single,57862,Comprehensive,1,1820,4,SUV,45642,0,0,0.0,No,No
C2424,23,Other,Married,83103,Liability,11,2133,3,Truck,59989,4,2724,0.36,No,Yes
C2425,34,Male,Single,52517,Comprehensive,8,1695,2,Sedan,53145,0,0,0.0,No,No
C2426,42,Female,Married,67774,Liability,5,1612,7,Sedan,54931,2,6919,0.4,No,Yes
C2427,74,Female,Single,68979,Comprehensive,13,2397,4,Sedan,56414,1,1033,0.08,No,Yes
C2428,45,Female,Single,40564,Liability,8,725,4,Sedan,45653,2,18875,0.25,No,Yes
C2429,19,Female,Widowed,67749,Collision,8,642,16,Motorcycle,42499,0,0,0.0,No,Yes
C2430,52,Female,Single,103700,Collision,12,1207,14,Motorcycle,55191,1,1363,0.08,No,Yes
C2431,54,Female,Married,82732,Comprehensive,5,2214,7,Motorcycle,52780,0,0,0.0,No,No
C2432,22,Male,Widowed,43214,Liability,8,553,6,Sedan,36379,4,3526,0.5,No,Yes
C2433,18,Male,Single,106773,Comprehensive,7,695,16,Sedan,29339,3,11975,0.43,Yes,Yes
C2434,57,Male,Married,73785,Comprehensive,13,2252,11,Motorcycle,45334,2,18092,0.15,No,Yes
C2435,29,Other,Single,68484,Comprehensive,3,2012,3,Motorcycle,40048,2,13714,0.67,No,Yes
C2436,73,Female,Single,58055,Comprehensive,4,1344,19,Sedan,19360,0,0,0.0,No,No
C2437,53,Male,Married,73654,Comprehensive,11,797,17,Truck,35096,0,0,0.0,No,No
C2438,62,Female,Divorced,62235,Comprehensive,12,1953,3,Sedan,55540,3,17981,0.25,Yes,Yes
C2439,40,Female,Single,60392,Collision,13,1036,9,Motorcycle,37038,4,17136,0.31,Yes,Yes
C2440,64,Male,Married,57337,Liability,7,1078,2,Sedan,45887,0,0,0.0,No,Yes
C2441,48,Female,Married,79475,Comprehensive,4,2198,4,Truck,8508,0,0,0.0,No,No
C2442,28,Male,Divorced,77258,Comprehensive,6,999,11,Sedan,7118,2,18840,0.33,No,Yes
C2443,27,Female,Single,57012,Liability,12,1123,4,SUV,50015,0,0,0.0,No,No
C2444,20,Male,Married,29620,Comprehensive,2,1340,4,Sedan,55734,1,9914,0.5,No,Yes
C2445,71,Female,Married,60721,Collision,12,705,3,SUV,19360,2,583,0.17,No,Yes
C2446,31,Female,Married,45642,Comprehensive,2,2441,5,SUV,41213,3,6276,1.5,No,Yes
C2447,33,Male,Divorced,50528,Liability,3,1379,9,SUV,36957,1,3545,0.33,No,Yes
C2448,27,Other,Married,57502,Liability,10,1660,5,Sedan,36260,0,0,0.0,No,No
C2449,46,Female,Single,38793,Comprehensive,7,907,0,SUV,40586,1,4515,0.14,No,Yes
C2450,27,Male,Married,27794,Liability,3,778,15,Sedan,32907,0,0,0.0,No,No
C2451,29,Male,Single,65839,Collision,12,1968,10,Sedan,54828,1,10997,0.08,No,Yes
C2452,47,Female,Single,60536,Comprehensive,3,1176,5,SUV,48102,0,0,0.0,No,No
C2453,58,Male,Married,59771,Liability,13,1440,19,Sedan,14605,1,4893,0.08,No,Yes
C2454,18,Male,Single,70215,Collision,14,770,17,Motorcycle,11363,1,19549,0.07,No,Yes
C2455,22,Male,Married,46809,Comprehensive,4,940,5,Truck,30481,0,0,0.0,No,Yes
C2456,37,Male,Widowed,66649,Liability,10,1751,16,SUV,43155,2,10476,0.2,No,Yes
C2457,25,Female,Single,86748,Comprehensive,6,626,11,Sedan,51573,1,7083,0.17,No,Yes
C2458,60,Male,Divorced,54905,Liability,1,1793,16,Sedan,27133,1,10300,1.0,No,Yes
C2459,29,Male,Married,97987,Collision,6,2343,17,Motorcycle,51145,0,0,0.0,No,No
C2460,18,Male,Married,60999,Comprehensive,8,2283,9,Sedan,27720,1,4757,0.12,No,Yes
C2461,74,Male,Married,42952,Collision,12,2375,19,Truck,32967,0,0,0.0,No,No
C2462,71,Female,Single,76993,Comprehensive,8,986,11,Sedan,53674,1,5453,0.12,No,Yes
C2463,37,Male,Married,57748,Collision,6,1047,3,Sedan,17183,1,2412,0.17,No,Yes
C2464,45,Other,Married,81051,Liability,6,1678,9,SUV,15414,1,16856,0.17,No,Yes
C2465,74,Female,Single,68266,Collision,13,2180,4,Motorcycle,5111,1,10463,0.08,No,Yes
C2466,60,Male,Divorced,53443,Collision,3,1485,3,Sedan,8379,2,12807,0.67,No,Yes
C2467,54,Female,Married,90420,Comprehensive,14,1436,15,Sedan,58025,0,0,0.0,No,No
C2468,64,Male,Single,50012,Comprehensive,2,1271,4,Truck,8151,1,14255,0.5,No,Yes
C2469,54,Female,Single,16687,Comprehensive,7,2422,18,Sedan,45413,1,10252,0.14,No,Yes
C2470,29,Other,Married,77611,Collision,8,518,5,Sedan,59758,0,0,0.0,No,No
C2471,54,Male,Single,66998,Comprehensive,10,924,6,Sedan,56096,0,0,0.0,No,No
C2472,66,Male,Married,85674,Comprehensive,13,1435,9,SUV,56652,0,0,0.0,No,No
C2473,66,Female,Single,42366,Collision,14,557,6,Truck,13604,1,18233,0.07,No,Yes
C2474,73,Male,Married,55056,Comprehensive,6,922,13,Motorcycle,50028,2,15384,0.33,No,Yes
C2475,61,Male,Single,52799,Comprehensive,5,2298,9,Sedan,7651,1,19971,0.2,No,Yes
C2476,73,Male,Single,78675,Collision,4,2071,19,Sedan,34631,0,0,0.0,No,No
C2477,45,Male,Married,73017,Liability,1,2246,10,SUV,21308,0,0,0.0,No,No
C2478,64,Female,Married,64296,Comprehensive,9,1343,13,Sedan,29761,2,4619,0.22,No,Yes
C2479,32,Male,Widowed,64424,Liability,11,2183,11,Sedan,14768,1,16454,0.09,No,Yes
C2480,23,Male,Divorced,36980,Liability,10,1625,3,SUV,8158,1,10975,0.1,No,Yes
C2481,61,Female,Single,75373,Comprehensive,4,1599,12,Sedan,28775,0,0,0.0,No,No
C2482,37,Male,Single,75782,Comprehensive,2,2448,2,SUV,41845,1,16615,0.5,No,Yes
C2483,67,Male,Married,105822,Comprehensive,4,2103,12,Motorcycle,37818,0,0,0.0,No,Yes
C2484,31,Female,Divorced,69415,Comprehensive,13,565,19,Truck,20485,0,0,0.0,No,No
C2485,19,Male,Married,72649,Comprehensive,11,1314,18,Sedan,55321,0,0,0.0,No,No
C2486,26,Female,Single,69552,Liability,5,2257,14,SUV,50410,1,1841,0.2,No,Yes
C2487,54,Female,Widowed,46065,Comprehensive,2,1674,18,SUV,52466,1,19698,0.5,No,Yes
C2488,37,Male,Single,84988,Comprehensive,7,1401,19,Truck,36255,0,0,0.0,No,No
C2489,43,Female,Married,58885,Comprehensive,3,2309,3,Motorcycle,26787,2,8822,0.67,No,Yes
C2490,46,Male,Divorced,56140,Comprehensive,14,936,5,Truck,29611,2,13731,0.14,No,Yes
C2491,18,Male,Single,57303,Collision,8,1289,14,SUV,29852,1,6044,0.12,No,Yes
C2492,72,Female,Divorced,58681,Comprehensive,4,1591,3,Sedan,43583,1,16202,0.25,No,Yes
C2493,52,Female,Single,50271,Liability,12,734,5,Motorcycle,53793,0,0,0.0,No,No
C2494,23,Male,Widowed,64304,Collision,11,2238,1,Truck,12153,1,10300,0.09,No,Yes
C2495,54,Female,Single,58067,Collision,5,2268,3,Truck,44093,0,0,0.0,No,No
C2496,70,Female,Widowed,56365,Comprehensive,3,1174,17,Sedan,10931,2,6480,0.67,No,Yes
C2497,22,Other,Single,69796,Collision,13,2494,14,SUV,32040,0,0,0.0,No,No
C2498,50,Female,Married,61515,Comprehensive,11,597,11,Sedan,53793,2,18519,0.18,No,Yes
C2499,66,Male,Married,48917,Comprehensive,5,1532,7,Motorcycle,22272,0,0,0.0,No,Yes
C2500,68,Male,Married,44729,Comprehensive,9,1426,11,Motorcycle,5403,1,13631,0.11,No,Yes
C2501,31,Female,Single,61968,Comprehensive,11,2027,8,Sedan,17801,0,0,0.0,No,No
C2502,29,Male,Married,45067,Liability,13,1260,6,SUV,45744,3,14466,0.23,Yes,Yes
C2503,59,Female,Single,43627,Liability,14,2013,7,Sedan,32064,0,0,0.0,No,No
C2504,37,Male,Married,43910,Liability,2,926,19,Sedan,8985,0,0,0.0,No,No
C2505,70,Male,Single,65099,Liability,7,726,9,Sedan,21260,0,0,0.0,No,No
C2506,67,Male,Widowed,83870,Comprehensive,10,2276,10,Sedan,34941,3,11254,0.3,Yes,Yes
C2507,41,Other,Single,66955,Comprehensive,8,2110,1,Sedan,32615,2,8738,0.25,No,Yes
C2508,60,Male,Single,77736,Liability,3,516,3,Sedan,34741,1,8447,0.33,No,Yes
C2509,51,Female,Single,58605,Collision,11,1062,8,Truck,11549,0,0,0.0,No,No
C2510,42,Male,Married,62844,Liability,4,727,7,Sedan,27530,2,5796,0.5,No,Yes
C2511,67,Male,Single,93059,Comprehensive,13,1205,4,Truck,10128,2,14922,0.15,No,Yes
C2512,46,Male,Married,76574,Liability,11,2315,13,SUV,17801,0,0,0.0,No,No
C2513,74,Female,Divorced,78740,Liability,10,1761,1,Truck,53365,0,0,0.0,No,No
C2514,56,Male,Married,54715,Liability,2,1904,16,Motorcycle,56739,0,0,0.0,No,No
C2515,48,Male,Married,59894,Comprehensive,10,2306,7,Sedan,38057,0,0,0.0,No,No
C2516,73,Male,Single,68113,Comprehensive,13,2447,1,Sedan,56380,0,0,0.0,No,Yes
C2517,64,Male,Married,47871,Liability,9,1910,14,Sedan,53442,0,0,0.0,No,No
C2518,60,Other,Single,12736,Comprehensive,3,1168,1,SUV,15505,0,0,0.0,No,No
C2519,67,Female,Married,67929,Liability,9,753,10,Sedan,17370,0,0,0.0,No,No
C2520,40,Male,Single,79227,Collision,13,1831,13,SUV,17028,4,10627,0.31,Yes,Yes
C2521,61,Female,Married,61104,Comprehensive,7,2345,9,Truck,19593,2,7166,0.29,No,Yes
C2522,55,Female,Single,48081,Liability,6,1837,6,SUV,31159,2,6866,0.33,No,Yes
C2523,37,Male,Divorced,53386,Comprehensive,11,1824,13,Sedan,47629,2,10580,0.18,No,Yes
C2524,40,Female,Single,19434,Collision,12,617,12,Sedan,34621,1,8599,0.08,No,Yes
C2525,62,Female,Married,53335,Comprehensive,11,2368,1,Sedan,15438,2,19217,0.18,No,Yes
C2526,69,Male,Single,37698,Comprehensive,3,549,9,SUV,59563,1,18487,0.33,No,Yes
C2527,33,Male,Married,46007,Comprehensive,11,2313,0,Sedan,38415,0,0,0.0,No,No
C2528,67,Other,Divorced,36686,Comprehensive,7,2087,0,Motorcycle,24538,2,12373,0.29,No,Yes
C2529,59,Female,Married,34380,Collision,11,1704,2,SUV,38033,0,0,0.0,No,Yes
C2530,72,Male,Married,39917,Collision,14,1042,10,Sedan,8488,2,13969,0.14,No,Yes
C2531,25,Male,Divorced,72656,Comprehensive,3,826,18,Sedan,20332,0,0,0.0,No,No
C2532,67,Male,Married,49804,Comprehensive,13,2026,8,SUV,16109,1,17791,0.08,No,Yes
C2533,38,Female,Married,37841,Comprehensive,11,2019,12,Truck,24162,1,3951,0.09,No,Yes
C2534,18,Female,Married,75080,Comprehensive,6,1443,3,Motorcycle,26340,2,9747,0.33,No,Yes
C2535,72,Other,Married,62579,Collision,8,1769,19,Sedan,29594,1,2640,0.12,No,Yes
C2536,25,Male,Single,12726,Comprehensive,5,1101,5,Truck,16793,0,0,0.0,No,No
C2537,46,Female,Married,79912,Comprehensive,11,2066,1,Sedan,25850,1,11541,0.09,No,Yes
C2538,49,Female,Married,61441,Liability,11,601,8,Sedan,28936,2,17478,0.18,No,Yes
C2539,55,Male,Single,75407,Comprehensive,13,1753,17,SUV,51906,0,0,0.0,No,No
C2540,22,Male,Married,55495,Collision,3,887,3,Motorcycle,8827,0,0,0.0,No,Yes
C2541,64,Other,Single,92093,Comprehensive,6,2454,0,Sedan,34290,1,8845,0.17,No,Yes
C2542,39,Female,Single,52362,Liability,8,2132,0,Sedan,38410,1,8371,0.12,No,Yes
C2543,64,Female,Married,7283,Liability,10,2102,19,SUV,51790,4,917,0.4,No,Yes
C2544,51,Female,Divorced,42212,Comprehensive,3,2227,16,Truck,5816,0,0,0.0,No,Yes
C2545,18,Male,Divorced,70042,Collision,12,1734,18,SUV,39959,0,0,0.0,No,No
C2546,72,Female,Widowed,63181,Collision,13,1148,2,Sedan,27310,1,7411,0.08,No,Yes
C2547,72,Female,Divorced,57549,Collision,14,1953,16,Motorcycle,40436,3,10898,0.21,Yes,Yes
C2548,43,Female,Single,40272,Comprehensive,11,838,2,Motorcycle,49587,0,0,0.0,No,No
C2549,60,Other,Single,60368,Comprehensive,11,683,3,Truck,16783,0,0,0.0,No,No
C2550,27,Female,Married,59712,Comprehensive,5,555,12,Truck,12559,1,3925,0.2,No,Yes
C2551,47,Male,Single,59507,Comprehensive,9,1478,14,Truck,57524,1,1505,0.11,No,Yes
C2552,67,Female,Married,70753,Comprehensive,14,2285,11,Sedan,47890,2,9723,0.14,No,Yes
C2553,35,Male,Married,63635,Comprehensive,14,1805,2,Sedan,35200,0,0,0.0,No,Yes
C2554,34,Male,Single,54954,Comprehensive,10,1071,7,SUV,12008,0,0,0.0,No,No
C2555,43,Male,Divorced,39948,Liability,10,1651,0,Motorcycle,46488,0,0,0.0,No,No
C2556,25,Male,Married,87199,Liability,3,1216,17,Truck,41830,1,13526,0.33,No,Yes
C2557,64,Female,Married,99632,Collision,13,2249,12,Sedan,50394,1,939,0.08,No,Yes
C2558,57,Female,Widowed,94884,Collision,12,2162,6,Sedan,28276,1,18721,0.08,No,Yes
C2559,66,Female,Married,73981,Comprehensive,11,1507,12,Truck,49543,0,0,0.0,No,Yes
C2560,29,Female,Single,26498,Liability,2,2031,16,SUV,12502,2,16217,1.0,No,Yes
C2561,44,Male,Married,24053,Collision,11,2107,12,Sedan,58044,2,13629,0.18,No,Yes
C2562,25,Female,Married,49031,Comprehensive,13,715,12,SUV,24184,2,17778,0.15,No,Yes
C2563,42,Male,Married,58904,Comprehensive,14,1613,10,Sedan,55082,1,17534,0.07,No,Yes
C2564,63,Male,Married,58083,Comprehensive,8,1443,13,Motorcycle,15790,0,0,0.0,No,No
C2565,21,Female,Married,63875,Comprehensive,14,813,9,Truck,26633,2,12933,0.14,No,Yes
C2566,50,Male,Single,32151,Comprehensive,14,732,7,Motorcycle,41961,1,13171,0.07,No,Yes
C2567,18,Male,Divorced,92148,Collision,14,1244,5,Sedan,30368,1,11207,0.07,No,Yes
C2568,36,Female,Divorced,90104,Liability,7,1074,18,Truck,32045,2,16370,0.29,No,Yes
C2569,48,Female,Single,33772,Liability,12,1387,18,SUV,58187,3,5485,0.25,No,Yes
C2570,33,Male,Single,22769,Liability,9,746,11,Sedan,50135,3,3062,0.33,No,Yes
C2571,31,Other,Widowed,58205,Comprehensive,4,941,6,SUV,9383,1,4283,0.25,No,Yes
C2572,70,Female,Divorced,85241,Liability,3,2422,17,Motorcycle,48854,0,0,0.0,No,No
C2573,65,Female,Divorced,59356,Liability,10,634,19,SUV,31345,1,16938,0.1,No,Yes
C2574,22,Male,Divorced,65199,Liability,5,2471,17,Sedan,40918,2,9785,0.4,No,Yes
C2575,58,Female,Married,51205,Liability,11,2405,2,Motorcycle,25742,3,10604,0.27,Yes,Yes
C2576,43,Female,Married,62925,Comprehensive,1,2481,8,Sedan,28250,1,18401,1.0,No,Yes
C2577,45,Female,Married,78889,Liability,5,1515,5,Truck,7577,1,14099,0.2,No,Yes
C2578,19,Female,Single,68242,Comprehensive,13,1525,0,Truck,9880,3,5369,0.23,No,Yes
C2579,67,Male,Married,71510,Comprehensive,13,660,9,SUV,9305,2,5507,0.15,No,Yes
C2580,23,Male,Married,26735,Liability,3,639,7,SUV,58202,0,0,0.0,No,No
C2581,26,Male,Married,102765,Comprehensive,1,803,16,Sedan,31740,0,0,0.0,No,No
C2582,50,Male,Married,26974,Collision,3,1983,2,Motorcycle,19951,0,0,0.0,No,Yes
C2583,58,Female,Married,63128,Collision,5,2344,2,Sedan,24532,1,9415,0.2,No,Yes
C2584,42,Male,Single,56991,Liability,5,2237,2,SUV,17602,3,16584,0.6,Yes,Yes
C2585,65,Other,Single,57861,Comprehensive,10,624,6,Sedan,27538,2,14469,0.2,No,Yes
C2586,30,Female,Single,77396,Comprehensive,12,1436,10,Sedan,45828,0,0,0.0,No,No
C2587,26,Male,Single,45843,Liability,8,2408,17,SUV,10126,2,13131,0.25,No,Yes
C2588,70,Male,Widowed,51345,Liability,11,1870,4,Truck,23330,3,10192,0.27,Yes,Yes
C2589,30,Female,Single,37067,Comprehensive,1,2117,1,Sedan,18242,2,15662,2.0,No,Yes
C2590,48,Other,Single,82443,Comprehensive,7,2477,13,Sedan,39340,1,7685,0.14,No,Yes
C2591,58,Male,Married,65321,Comprehensive,5,1847,0,SUV,33932,1,18721,0.2,No,Yes
C2592,28,Male,Married,72744,Comprehensive,3,906,3,Truck,18823,1,14702,0.33,No,Yes
C2593,21,Female,Single,76239,Liability,4,1992,13,Sedan,21583,1,16069,0.25,No,Yes
C2594,51,Female,Married,99828,Comprehensive,3,663,14,SUV,56529,1,9123,0.33,No,Yes
C2595,55,Male,Married,96338,Comprehensive,8,1361,19,Sedan,9068,2,18703,0.25,No,Yes
C2596,63,Female,Single,66460,Comprehensive,4,739,19,Sedan,13281,1,16664,0.25,No,Yes
C2597,21,Male,Single,63159,Collision,3,1736,16,SUV,54742,0,0,0.0,No,No
C2598,55,Male,Divorced,49357,Comprehensive,2,648,2,Truck,11198,2,4871,1.0,No,Yes
C2599,36,Male,Married,74883,Collision,3,1083,3,Sedan,27415,0,0,0.0,No,No
C2600,23,Male,Married,74142,Comprehensive,7,1626,17,SUV,59492,3,7580,0.43,No,Yes
C2601,51,Male,Single,45412,Comprehensive,6,1706,0,SUV,46051,1,18787,0.17,No,Yes
C2602,35,Female,Married,74395,Comprehensive,10,1004,4,SUV,49617,1,18799,0.1,No,Yes
C2603,30,Male,Married,80167,Comprehensive,12,2219,17,SUV,31679,1,16817,0.08,No,Yes
C2604,58,Male,Single,37567,Comprehensive,13,1024,12,Sedan,17348,0,0,0.0,No,No
C2605,40,Male,Married,63798,Collision,5,1903,13,SUV,48124,1,5767,0.2,No,Yes
C2606,36,Other,Married,58685,Comprehensive,8,2267,19,Truck,21973,1,11550,0.12,No,Yes
C2607,62,Male,Single,59892,Liability,11,2185,2,Sedan,25022,0,0,0.0,No,No
C2608,28,Male,Married,40946,Comprehensive,1,1274,5,Sedan,57466,1,19036,1.0,No,Yes
C2609,18,Female,Married,23468,Collision,3,1547,10,SUV,54937,1,17175,0.33,No,Yes
C2610,41,Other,Single,44891,Comprehensive,2,1200,8,Truck,29459,1,9760,0.5,No,Yes
C2611,71,Male,Married,42090,Comprehensive,2,1656,19,Truck,51153,0,0,0.0,No,Yes
C2612,24,Female,Single,67064,Liability,12,1517,18,SUV,50076,1,15060,0.08,No,Yes
C2613,42,Female,Married,67390,Comprehensive,11,549,6,SUV,15080,0,0,0.0,No,No
C2614,38,Female,Single,66251,Liability,12,1457,9,SUV,41813,1,7547,0.08,No,Yes
C2615,32,Male,Single,32065,Liability,1,1194,6,Sedan,25168,2,11836,2.0,No,Yes
C2616,18,Female,Married,37608,Comprehensive,5,525,4,Sedan,22561,2,9609,0.4,No,Yes
C2617,29,Male,Married,47666,Comprehensive,5,1149,3,Motorcycle,39045,0,0,0.0,No,No
C2618,24,Female,Divorced,60462,Comprehensive,3,510,16,Motorcycle,36892,0,0,0.0,No,No
C2619,32,Female,Single,53297,Collision,12,1307,4,SUV,7965,2,11475,0.17,No,Yes
C2620,38,Male,Single,66212,Liability,12,1625,16,Sedan,37438,3,16095,0.25,Yes,Yes
C2621,36,Female,Married,79509,Comprehensive,9,510,16,SUV,13493,1,14432,0.11,No,Yes
